,ID,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Latitude,Longitude,Clouds,Max Temp,Min Temp,Max Wind Speed,Precipitation
156852,11945987,01-08-2020,080XX S EXCHANGE AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,True,41.749873967,-87.552860394,29,-0.6,-8.3,8.2,0.0
156875,11945921,01-08-2020,050XX S CORNELL AVE,ASSAULT,PRO EMP HANDS NO/MIN INJURY,GAS STATION,False,False,41.803056534,-87.586453094,29,-0.6,-8.3,8.2,0.0
156878,11946182,01-08-2020,034XX N KNOX AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,False,41.943078028,-87.742740335,29,-0.6,-8.3,8.2,0.0
156889,11947161,01-08-2020,021XX W DEVON AVE,ASSAULT,SIMPLE,STREET,False,False,41.997839119,-87.683402001,29,-0.6,-8.3,8.2,0.0
156897,11946833,01-08-2020,001XX W 79TH ST,ASSAULT,SIMPLE,APPLIANCE STORE,False,False,41.75089655,-87.627813307,29,-0.6,-8.3,8.2,0.0
156912,11946094,01-08-2020,097XX S HOUSTON AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.718512042,-87.549635726,29,-0.6,-8.3,8.2,0.0
156922,11945763,01-08-2020,095XX S HAMILTON AVE,ASSAULT,SIMPLE,STREET,False,False,41.720536532,-87.675991469,29,-0.6,-8.3,8.2,0.0
156927,11946162,01-08-2020,088XX S BURLEY AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,True,True,41.735088761,-87.545781422,29,-0.6,-8.3,8.2,0.0
156933,11945681,01-08-2020,021XX N MANGO AVE,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,True,41.919804243,-87.76948764,29,-0.6,-8.3,8.2,0.0
156953,11945521,01-08-2020,015XX S HOMAN AVE,ASSAULT,SIMPLE,STREET,True,True,41.859954107,-87.710364565,29,-0.6,-8.3,8.2,0.0
156959,11945912,01-08-2020,0000X E 50TH ST,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),True,False,41.803803248,-87.623723176,29,-0.6,-8.3,8.2,0.0
156963,11945591,01-08-2020,034XX W WILSON AVE,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,41.964744922,-87.714849143,29,-0.6,-8.3,8.2,0.0
156975,11947063,01-08-2020,064XX S DR MARTIN LUTHER KING JR DR,ASSAULT,SIMPLE,APARTMENT,False,True,41.777838294,-87.615566126,29,-0.6,-8.3,8.2,0.0
156977,11945990,01-08-2020,048XX W WALTON ST,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,41.89773632,-87.746724879,29,-0.6,-8.3,8.2,0.0
156993,11945371,01-08-2020,006XX N SAWYER AVE,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,41.892527513,-87.70768653,29,-0.6,-8.3,8.2,0.0
157014,11946089,01-08-2020,017XX E 79TH ST,ASSAULT,SIMPLE,RESIDENCE,True,True,41.751533053,-87.581905378,29,-0.6,-8.3,8.2,0.0
157022,11945841,01-08-2020,075XX S KIMBARK AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,41.758154366,-87.593215676,29,-0.6,-8.3,8.2,0.0
157024,11947674,01-08-2020,067XX S CLAREMONT AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.771431667,-87.682111024,29,-0.6,-8.3,8.2,0.0
157026,11945423,01-08-2020,013XX S THROOP ST,ASSAULT,SIMPLE,CHA APARTMENT,False,True,41.864063293,-87.659042047,29,-0.6,-8.3,8.2,0.0
157043,11945917,01-08-2020,056XX S DORCHESTER AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,False,True,41.792777048,-87.5916257,29,-0.6,-8.3,8.2,0.0
157050,11945089,01-08-2020,003XX S SEELEY AVE,ASSAULT,AGGRAVATED: HANDGUN,CHA APARTMENT,False,False,41.87705316,-87.677757131,29,-0.6,-8.3,8.2,0.0
157063,11945387,01-08-2020,078XX S WOLCOTT AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,True,41.751314002,-87.670733822,29,-0.6,-8.3,8.2,0.0
157071,11945255,01-08-2020,036XX N OSAGE AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,41.94599384,-87.825666974,29,-0.6,-8.3,8.2,0.0
157092,11945182,01-08-2020,003XX S LARAMIE AVE,ASSAULT,AGGRAVATED PO: HANDGUN,STREET,False,False,41.876433142,-87.754920776,29,-0.6,-8.3,8.2,0.0
157102,11945736,01-08-2020,004XX S PLYMOUTH CT,ASSAULT,SIMPLE,LIBRARY,False,False,41.876587174,-87.628727499,29,-0.6,-8.3,8.2,0.0
157106,11945430,01-08-2020,102XX S WENTWORTH AVE,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,True,True,41.708398664,-87.628351411,29,-0.6,-8.3,8.2,0.0
157129,11950162,01-08-2020,114XX S AVENUE O,ASSAULT,SIMPLE,CTA BUS,True,False,41.687781567,-87.540098152,29,-0.6,-8.3,8.2,0.0
157219,12193058,10-14-2020,051XX S CALUMET AVE,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,41.80149383,-87.617733802,72,23.7,7.4,10.0,0.0
157223,12193152,10-14-2020,090XX S BISHOP ST,ASSAULT,SIMPLE,APARTMENT,False,False,41.729781139,-87.659239223,72,23.7,7.4,10.0,0.0
157224,12192969,10-14-2020,080XX S BURNHAM AVE,ASSAULT,SIMPLE,STREET,False,True,41.749143857,-87.556486204,72,23.7,7.4,10.0,0.0
157225,12193741,10-14-2020,020XX W CERMAK RD,ASSAULT,SIMPLE,STREET,False,False,41.85215805,-87.67692861,72,23.7,7.4,10.0,0.0
157235,12193586,10-14-2020,026XX W HADDON AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.902032816,-87.692621172,72,23.7,7.4,10.0,0.0
157243,12193799,10-14-2020,070XX S CALIFORNIA AVE,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,41.765403538,-87.693047656,72,23.7,7.4,10.0,0.0
157244,12192890,10-14-2020,033XX W CHICAGO AVE,ASSAULT,AGGRAVATED - HANDGUN,OTHER (SPECIFY),True,True,41.89551534,-87.710595751,72,23.7,7.4,10.0,0.0
157263,12193771,10-14-2020,035XX W DOUGLAS BLVD,ASSAULT,AGGRAVATED - HANDGUN,OTHER (SPECIFY),False,False,41.862405508,-87.714569856,72,23.7,7.4,10.0,0.0
157271,12192864,10-14-2020,057XX W HOMER ST,ASSAULT,SIMPLE,SCHOOL - PRIVATE BUILDING,True,False,41.914974853,-87.768464661,72,23.7,7.4,10.0,0.0
157274,12193603,10-14-2020,007XX W 50TH ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.803431637,-87.643815303,72,23.7,7.4,10.0,0.0
157279,12193665,10-14-2020,023XX E 93RD ST,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,41.726219145,-87.567294437,72,23.7,7.4,10.0,0.0
157293,12193035,10-14-2020,0000X N LA SALLE ST,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,False,False,41.882748442,-87.632387132,72,23.7,7.4,10.0,0.0
157294,12193716,10-14-2020,044XX S PRAIRIE AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.813805992,-87.619713376,72,23.7,7.4,10.0,0.0
157308,12192997,10-14-2020,014XX N SEDGWICK ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.908430535,-87.638509526,72,23.7,7.4,10.0,0.0
157311,12193617,10-14-2020,017XX S ASHLAND AVE,ASSAULT,SIMPLE,STREET,False,False,41.858204689,-87.666155274,72,23.7,7.4,10.0,0.0
157326,12193634,10-14-2020,007XX N ELIZABETH ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.895204609,-87.659445496,72,23.7,7.4,10.0,0.0
157356,12193721,10-14-2020,011XX W 63RD ST,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,False,False,41.779618399,-87.653767961,72,23.7,7.4,10.0,0.0
157357,12193310,10-14-2020,120XX S PARNELL AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,41.675169117,-87.635804375,72,23.7,7.4,10.0,0.0
157371,12192825,10-14-2020,002XX W 38TH PL,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.824547594,-87.633176413,72,23.7,7.4,10.0,0.0
157375,12193075,10-14-2020,009XX N LECLAIRE AVE,ASSAULT,SIMPLE,STREET,True,False,41.897363124,-87.753211291,72,23.7,7.4,10.0,0.0
157390,12193563,10-14-2020,042XX S COTTAGE GROVE AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.8174293,-87.606719667,72,23.7,7.4,10.0,0.0
157399,12193786,10-14-2020,001XX W 110TH ST,ASSAULT,SIMPLE,STREET,False,False,41.694365882,-87.626395646,72,23.7,7.4,10.0,0.0
157404,12193606,10-14-2020,080XX S EBERHART AVE,ASSAULT,SIMPLE,RESIDENCE - GARAGE,False,False,41.748427219,-87.612427155,72,23.7,7.4,10.0,0.0
157408,12193598,10-14-2020,005XX N LEAMINGTON AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,41.890205665,-87.754205244,72,23.7,7.4,10.0,0.0
157419,12193690,10-14-2020,047XX S ST LAWRENCE AVE,ASSAULT,SIMPLE,STREET,False,False,41.809006703,-87.611440233,72,23.7,7.4,10.0,0.0
157432,12193485,10-14-2020,061XX S WASHTENAW AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,41.781803169,-87.691029293,72,23.7,7.4,10.0,0.0
157441,12193414,10-14-2020,002XX E HURON ST,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,True,41.895003278,-87.62152816,72,23.7,7.4,10.0,0.0
157457,12193873,10-14-2020,036XX S UNION AVE,ASSAULT,SIMPLE,ALLEY,False,False,41.827961389,-87.64359617,72,23.7,7.4,10.0,0.0
157458,12193589,10-14-2020,063XX S DR MARTIN LUTHER KING JR DR,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,41.779073436,-87.615600014,72,23.7,7.4,10.0,0.0
157464,12193470,10-14-2020,005XX W HARRISON ST,ASSAULT,SIMPLE,STREET,False,False,41.874381838,-87.641536792,72,23.7,7.4,10.0,0.0
157469,12193292,10-14-2020,015XX S KOMENSKY AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.859849586,-87.726205667,72,23.7,7.4,10.0,0.0
157484,12193242,10-14-2020,078XX S SANGAMON ST,ASSAULT,SIMPLE,RESIDENCE,False,True,41.75173053,-87.647711159,72,23.7,7.4,10.0,0.0
157496,12193769,10-14-2020,036XX W 83RD PL,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.741400503,-87.713321899,72,23.7,7.4,10.0,0.0
157497,12193164,10-14-2020,107XX S HALSTED ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.699184632,-87.642593834,72,23.7,7.4,10.0,0.0
157502,12193259,10-14-2020,076XX N BOSWORTH AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,True,42.0200807,-87.669489133,72,23.7,7.4,10.0,0.0
157503,12192734,10-14-2020,044XX W 52ND ST,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,41.798592589,-87.734698539,72,23.7,7.4,10.0,0.0
157513,12193735,10-14-2020,063XX S CARPENTER ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,41.778761269,-87.650836637,72,23.7,7.4,10.0,0.0
157523,12193268,10-14-2020,0000X E ROOSEVELT RD,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS STOP,True,False,41.867426192,-87.626382977,72,23.7,7.4,10.0,0.0
157536,12192908,10-14-2020,032XX W DIVERSEY AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,False,True,41.932023326,-87.708340749,72,23.7,7.4,10.0,0.0
157540,12193412,10-14-2020,106XX S OGLESBY AVE,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,41.702128834,-87.565134263,72,23.7,7.4,10.0,0.0
157551,12193309,10-14-2020,028XX W HARRISON ST,ASSAULT,SIMPLE,STREET,False,True,41.873788373,-87.696938572,72,23.7,7.4,10.0,0.0
157560,12193774,10-14-2020,075XX S MORGAN ST,ASSAULT,SIMPLE,RESIDENCE,False,True,41.756889607,-87.649056302,72,23.7,7.4,10.0,0.0
157577,12193601,10-14-2020,022XX W 47TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.808448594,-87.68052215,72,23.7,7.4,10.0,0.0
157600,12193461,10-14-2020,009XX S MAYFIELD AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.869829325,-87.771832543,72,23.7,7.4,10.0,0.0
157631,12194376,10-14-2020,074XX S CHAPPEL AVE,ASSAULT,SIMPLE,STREET,False,False,41.760074103,-87.574926104,72,23.7,7.4,10.0,0.0
157632,12202751,10-14-2020,019XX N RICHMOND ST,ASSAULT,SIMPLE,RESIDENCE,False,False,41.916096377,-87.700424049,72,23.7,7.4,10.0,0.0
157645,12193964,10-14-2020,082XX S HOUSTON AVE,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,41.745534625,-87.550351535,72,23.7,7.4,10.0,0.0
157654,12194559,10-14-2020,007XX W 83RD ST,ASSAULT,SIMPLE,GAS STATION,False,False,41.743362775,-87.643523965,72,23.7,7.4,10.0,0.0
157657,12201937,10-14-2020,067XX S GREEN ST,ASSAULT,SIMPLE,RESIDENCE,False,True,41.771757969,-87.645796948,72,23.7,7.4,10.0,0.0
157671,12194394,10-14-2020,054XX N MENARD AVE,ASSAULT,SIMPLE,PARK PROPERTY,False,False,41.979166391,-87.77325256,72,23.7,7.4,10.0,0.0
157678,12201946,10-14-2020,079XX S KARLOV AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.748080928,-87.724240313,72,23.7,7.4,10.0,0.0
157683,12195215,10-14-2020,083XX S HOLLAND RD,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,41.742991296,-87.632025815,72,23.7,7.4,10.0,0.0
157691,12195045,10-14-2020,080XX S ST LOUIS AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.746558979,-87.70961879,72,23.7,7.4,10.0,0.0
157708,12198631,10-14-2020,009XX N LECLAIRE AVE,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,False,False,41.897363124,-87.753211291,72,23.7,7.4,10.0,0.0
157724,12194239,10-14-2020,007XX N DRAKE AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.894323757,-87.715058892,72,23.7,7.4,10.0,0.0
157740,12194558,10-14-2020,005XX E 80TH ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.749358275,-87.610796975,72,23.7,7.4,10.0,0.0
157748,12194111,10-14-2020,074XX N ROGERS AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,42.017006715,-87.673208421,72,23.7,7.4,10.0,0.0
157761,12194195,10-14-2020,007XX N ELIZABETH ST,ASSAULT,SIMPLE,STREET,False,True,41.895204609,-87.659445496,72,23.7,7.4,10.0,0.0
157779,12198755,10-14-2020,047XX S KEDZIE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.80779181,-87.703963414,72,23.7,7.4,10.0,0.0
157790,12194184,10-14-2020,0000X W 111TH ST,ASSAULT,SIMPLE,GAS STATION,False,False,41.692576964,-87.623786349,72,23.7,7.4,10.0,0.0
157836,12223332,10-14-2020,030XX W LEXINGTON ST,ASSAULT,SIMPLE,SIDEWALK,False,True,41.87190846,-87.701891882,72,23.7,7.4,10.0,0.0
157865,12028816,04-12-2020,091XX S COMMERCIAL AVE,ASSAULT,SIMPLE,STREET,False,False,41.729618252,-87.551244573,98,16.1,8.2,7.2,1.5
157870,12028787,04-12-2020,120XX S HALSTED ST,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,41.675504659,-87.641829486,98,16.1,8.2,7.2,1.5
157871,12028961,04-12-2020,010XX W 64TH ST,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,41.777850177,-87.650377017,98,16.1,8.2,7.2,1.5
157873,12029030,04-12-2020,072XX S WESTERN AVE,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,41.762345844,-87.683177891,98,16.1,8.2,7.2,1.5
157898,12028851,04-12-2020,0000X W 104TH PL,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.704416099,-87.624692563,98,16.1,8.2,7.2,1.5
157912,12028761,04-12-2020,106XX S EWING AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.702282173,-87.535283936,98,16.1,8.2,7.2,1.5
157916,12028952,04-12-2020,0000X E 79TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.750967358,-87.624158809,98,16.1,8.2,7.2,1.5
157935,12029083,04-12-2020,052XX S KEATING AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.79791797,-87.741676545,98,16.1,8.2,7.2,1.5
157948,12028882,04-12-2020,080XX S BURNHAM AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.749050534,-87.556483665,98,16.1,8.2,7.2,1.5
157970,12028976,04-12-2020,029XX W 31ST ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.837346119,-87.698697883,98,16.1,8.2,7.2,1.5
157982,12029294,04-12-2020,031XX N LAWNDALE AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,41.938209503,-87.719663144,98,16.1,8.2,7.2,1.5
157988,12028682,04-12-2020,015XX W WARREN BLVD,ASSAULT,SIMPLE,CHA APARTMENT,False,False,41.882379941,-87.665881802,98,16.1,8.2,7.2,1.5
158031,12029174,04-12-2020,018XX W MAYPOLE AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.884152322,-87.672932576,98,16.1,8.2,7.2,1.5
158035,12028632,04-12-2020,070XX S EGGLESTON AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.766676671,-87.635968712,98,16.1,8.2,7.2,1.5
158036,12028947,04-12-2020,072XX S ALBANY AVE,ASSAULT,SIMPLE,SIDEWALK,False,False,41.761711423,-87.700290409,98,16.1,8.2,7.2,1.5
158054,12029003,04-12-2020,106XX S CALUMET AVE,ASSAULT,SIMPLE,STREET,False,False,41.701064328,-87.614816652,98,16.1,8.2,7.2,1.5
158075,12029031,04-12-2020,062XX S MASSASOIT AVE,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,41.77920927,-87.765434081,98,16.1,8.2,7.2,1.5
158092,12028689,04-12-2020,068XX S HALSTED ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.769661943,-87.644525308,98,16.1,8.2,7.2,1.5
158100,12028932,04-12-2020,001XX N PARKSIDE AVE,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,True,41.883346594,-87.766617078,98,16.1,8.2,7.2,1.5
158122,12029177,04-12-2020,054XX N SAWYER AVE,ASSAULT,SIMPLE,ALLEY,False,False,41.97990239,-87.710002228,98,16.1,8.2,7.2,1.5
158134,12028702,04-12-2020,064XX W DAKIN ST,ASSAULT,SIMPLE,APARTMENT,False,True,41.951697009,-87.787532534,98,16.1,8.2,7.2,1.5
158139,12029120,04-12-2020,064XX S CICERO AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,41.775870198,-87.742187184,98,16.1,8.2,7.2,1.5
158146,12029027,04-12-2020,018XX S WOOD ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.856493254,-87.671066158,98,16.1,8.2,7.2,1.5
158153,12029534,04-12-2020,118XX S STATE ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,41.679622543,-87.62270967,98,16.1,8.2,7.2,1.5
158155,12031203,04-12-2020,006XX W 69TH ST,ASSAULT,SIMPLE,STREET,False,False,41.768910796,-87.640094133,98,16.1,8.2,7.2,1.5
158156,12028613,04-12-2020,020XX S MICHIGAN AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.855190551,-87.623871195,98,16.1,8.2,7.2,1.5
158161,12028995,04-12-2020,010XX W COLUMBIA AVE,ASSAULT,SIMPLE,APARTMENT,False,True,42.004653007,-87.658214448,98,16.1,8.2,7.2,1.5
158170,12029001,04-12-2020,005XX W NORTH AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.911051871,-87.642702365,98,16.1,8.2,7.2,1.5
158171,12028709,04-12-2020,079XX S JUSTINE ST,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,41.750133945,-87.662221927,98,16.1,8.2,7.2,1.5
158176,12029039,04-12-2020,015XX W GARFIELD BLVD,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,41.794061805,-87.662676999,98,16.1,8.2,7.2,1.5
158203,12033744,04-12-2020,117XX S THROOP ST,ASSAULT,SIMPLE,RESIDENCE,False,False,41.680515342,-87.654174698,98,16.1,8.2,7.2,1.5
158254,12089181,06-25-2020,024XX W WASHINGTON BLVD,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,OTHER (SPECIFY),False,False,41.883000161,-87.686994499,28,23.3,17.8,4.6,0.0
158255,12088448,06-25-2020,122XX S EGGLESTON AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.671451645,-87.633278707,28,23.3,17.8,4.6,0.0
158260,12088275,06-25-2020,0000X W 79TH ST,ASSAULT,SIMPLE,CTA STATION,True,False,41.750940757,-87.625185222,28,23.3,17.8,4.6,0.0
158263,12088455,06-25-2020,054XX S LARAMIE AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.793741658,-87.752529419,28,23.3,17.8,4.6,0.0
158266,12090575,06-25-2020,024XX E 106TH ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.702763211,-87.563559388,28,23.3,17.8,4.6,0.0
158278,12088166,06-25-2020,112XX S CHURCH ST,ASSAULT,SIMPLE,RESIDENCE,False,True,41.689564108,-87.666476463,28,23.3,17.8,4.6,0.0
158286,12089129,06-25-2020,087XX S PRINCETON AVE,ASSAULT,SIMPLE,RESIDENCE,False,True,41.734938818,-87.631915576,28,23.3,17.8,4.6,0.0
158299,12087609,06-25-2020,059XX S ARTESIAN AVE,ASSAULT,SIMPLE,APARTMENT,False,True,41.785715794,-87.68503552,28,23.3,17.8,4.6,0.0
158309,12088444,06-25-2020,029XX N KOSTNER AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.934123526,-87.736880166,28,23.3,17.8,4.6,0.0
158314,12088035,06-25-2020,045XX W FULTON ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,41.885338002,-87.738755365,28,23.3,17.8,4.6,0.0
158321,12088416,06-25-2020,080XX S DREXEL AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.749027117,-87.602694582,28,23.3,17.8,4.6,0.0
158325,12088919,06-25-2020,052XX N DAMEN AVE,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,41.977207699,-87.679437675,28,23.3,17.8,4.6,0.0
158336,12088880,06-25-2020,028XX N LEAVITT ST,ASSAULT,SIMPLE,SIDEWALK,False,False,41.932828141,-87.681335491,28,23.3,17.8,4.6,0.0
158359,12087848,06-25-2020,064XX S MARSHFIELD AVE,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,41.776643254,-87.665410168,28,23.3,17.8,4.6,0.0
158365,12088313,06-25-2020,011XX W CULLERTON ST,ASSAULT,SIMPLE,PARK PROPERTY,False,False,41.855235085,-87.653929781,28,23.3,17.8,4.6,0.0
158381,12090729,06-25-2020,062XX S SEELEY AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.780420705,-87.675145585,28,23.3,17.8,4.6,0.0
158389,12087896,06-25-2020,014XX W 109TH PL,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,41.694904684,-87.657567706,28,23.3,17.8,4.6,0.0
158391,12088297,06-25-2020,049XX W FULTON ST,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,False,41.885684754,-87.749644536,28,23.3,17.8,4.6,0.0
158392,12088451,06-25-2020,031XX W AINSLIE ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,41.97027976,-87.707716859,28,23.3,17.8,4.6,0.0
158417,12087886,06-25-2020,069XX S WINCHESTER AVE,ASSAULT,SIMPLE,STREET,False,True,41.767630196,-87.672391458,28,23.3,17.8,4.6,0.0
158425,12088349,06-25-2020,017XX W JONQUIL TER,ASSAULT,SIMPLE,APARTMENT,True,False,42.021173994,-87.673489176,28,23.3,17.8,4.6,0.0
158426,12088209,06-25-2020,065XX S UNION AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,True,41.775479842,-87.642695993,28,23.3,17.8,4.6,0.0
158430,12088693,06-25-2020,020XX N CAMPBELL AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.919222845,-87.689215828,28,23.3,17.8,4.6,0.0
158436,12087998,06-25-2020,068XX S WASHTENAW AVE,ASSAULT,SIMPLE,APARTMENT,False,False,41.769119921,-87.69069761,28,23.3,17.8,4.6,0.0
158439,12087917,06-25-2020,058XX N CUMBERLAND AVE,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,False,False,41.984622486,-87.836582104,28,23.3,17.8,4.6,0.0
158451,12087954,06-25-2020,001XX E 49TH ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,True,41.805652561,-87.622338336,28,23.3,17.8,4.6,0.0
158452,12089327,06-25-2020,057XX N NAGLE AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,False,41.985407615,-87.787686073,28,23.3,17.8,4.6,0.0
158467,12088443,06-25-2020,049XX W NORTH AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,True,41.909575148,-87.749992711,28,23.3,17.8,4.6,0.0
158468,12088238,06-25-2020,012XX N HUDSON AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.905330555,-87.63958275,28,23.3,17.8,4.6,0.0
158469,12088270,06-25-2020,075XX S EXCHANGE AVE,ASSAULT,SIMPLE,PARK PROPERTY,False,False,41.758335625,-87.559498048,28,23.3,17.8,4.6,0.0
158474,12088171,06-25-2020,014XX E 53RD ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,41.799533389,-87.589915765,28,23.3,17.8,4.6,0.0
158479,12090810,06-25-2020,070XX S SANGAMON ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,41.76642029,-87.648089955,28,23.3,17.8,4.6,0.0
158503,12087601,06-25-2020,061XX S ASHLAND AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,False,False,41.782432685,-87.664290466,28,23.3,17.8,4.6,0.0
158504,12087655,06-25-2020,076XX S PHILLIPS AVE,ASSAULT,SIMPLE,RESIDENCE,False,False,41.756586786,-87.565115559,28,23.3,17.8,4.6,0.0
